cue_family,1,2,4,8,full
auxiliaries,0.01882898372520382,0.07760580115063931,0.05970502007330651,0.05970502007330651,0.05970502007330651
complementizers,0.1520747487375047,0.31009256822665826,0.27882618581655455,0.27882618581655455,0.27882618581655455
determiners,0.025986196349549573,0.202078314483515,0.226684394775657,0.2234621121324987,0.2234621121324987
infinitival_to,0.06323957566200988,0.4557121232712234,0.4315954571121741,0.4315954571121741,0.4315954571121741
modals,0.10324741415606695,0.5553343880272223,0.5601575524304281,0.5601575524304281,0.5601575524304281
prepositions,0.11192040964209203,0.3452941982560636,0.36921186314223936,0.36921186314223936,0.36921186314223936
